Customer_ID,Total_Spent,Avg_Transaction,Num_Purchases,Avg_Rating,Returns,Age
2282,1753.37,1753.37,1,4.0,0,68
2283,6397.15,2132.38,3,5.0,0,44
2284,813.08,406.54,2,3.5,0,24
2285,191.17,191.17,1,4.0,0,61
2286,1638.06,1638.06,1,5.0,0,28
2287,628.79,628.79,1,2.0,0,31
2288,2607.66,1303.83,2,4.5,1,64
2289,5031.93,1257.98,4,4.0,1,31
2290,969.15,484.57,2,4.0,0,38
2291,7569.07,1892.27,4,3.75,0,40
2292,1881.96,470.49,4,4.0,0,57
2293,5506.29,917.71,6,4.0,1,60
2294,5614.13,1122.83,5,3.8,0,42
2295,2648.15,1324.07,2,3.0,0,42
2296,4410.64,882.13,5,4.6,1,58
2297,2745.83,1372.91,2,5.0,0,69
2298,3246.98,649.4,5,3.6,0,44
2299,3971.45,661.91,6,4.5,1,57
2301,5294.56,756.37,7,4.14,1,56
2302,7626.23,1271.04,6,3.83,0,29
2303,958.97,958.97,1,5.0,0,60
2304,1899.24,474.81,4,5.0,0,46
2305,9295.36,2323.84,4,4.75,0,33
2306,5326.65,887.77,6,3.5,0,43
2307,2512.44,1256.22,2,4.5,1,46
2308,8850.61,2212.65,4,4.25,0,66
2309,5943.38,1981.13,3,3.0,0,69
2310,9349.37,1869.87,5,4.2,0,56
2311,4439.71,1109.93,4,4.75,0,31
2312,5202.3,1040.46,5,3.8,0,59
2313,3144.17,786.04,4,4.5,0,56
2314,4178.21,1392.74,3,4.67,0,41
2315,7703.11,1925.78,4,3.75,0,23
2316,7983.0,1330.5,6,4.33,0,53
2317,4838.27,1209.57,4,4.0,0,46
2318,1542.59,771.29,2,2.5,0,57
2319,2733.83,683.46,4,4.5,0,59
2320,5155.65,1288.91,4,3.0,1,40
2321,2998.16,749.54,4,4.0,0,48
2322,5513.0,1837.67,3,4.67,0,66
2323,4059.37,1014.84,4,4.5,0,60
2324,382.82,382.82,1,2.0,0,38
2325,8622.11,1437.02,6,4.17,1,25
2326,1125.91,562.96,2,3.0,1,54
2327,2391.93,1195.97,2,3.5,0,54
2328,2017.07,1008.53,2,5.0,0,28
2329,5713.17,1428.29,4,5.0,0,60
2331,1598.58,1598.58,1,5.0,0,37
2332,3653.81,1217.94,3,4.33,0,49
2333,5782.64,1156.53,5,4.4,0,66
2334,10072.91,2014.58,5,4.0,0,33
2335,3053.13,1526.57,2,4.0,1,49
2336,5215.02,1303.75,4,3.0,1,23
2337,6626.09,1656.52,4,2.5,0,33
2338,2973.97,1486.99,2,5.0,0,19
2339,3250.61,1083.54,3,3.67,0,20
2340,9213.56,1842.71,5,3.8,0,45
2341,1625.41,541.8,3,3.67,0,32
2342,1484.21,742.11,2,3.0,0,30
2343,4157.48,1385.83,3,4.67,0,50
2344,1645.9,822.95,2,3.5,0,66
2345,4695.51,1565.17,3,4.33,0,41
2346,3589.54,717.91,5,4.2,0,40
2347,5704.14,1901.38,3,3.67,0,41
2348,1470.28,490.09,3,4.67,0,57
2349,4596.29,919.26,5,4.2,0,41
2350,9904.8,1980.96,5,4.2,1,65
2351,2046.02,682.01,3,4.33,0,61
2352,4974.47,1658.16,3,4.67,0,54
2353,5416.9,773.84,7,4.43,0,52
2354,5694.7,949.12,6,4.67,1,29
2355,2753.56,2753.56,1,4.0,0,38
2356,7719.28,1102.75,7,4.14,0,42
2357,8213.14,1368.86,6,3.67,0,33
2358,9300.15,1860.03,5,3.6,0,32
2359,6602.27,1100.38,6,4.83,0,43
2360,6603.99,1100.66,6,4.17,0,46
2361,2772.62,924.21,3,4.67,0,47
2362,6585.02,1646.25,4,4.5,1,60
2363,1597.5,532.5,3,4.33,0,50
2364,3383.4,1691.7,2,4.5,0,23
2365,772.75,386.37,2,4.5,0,19
2366,5325.66,1065.13,5,3.0,0,47
2367,2223.3,741.1,3,3.0,0,26
2368,3650.26,1216.75,3,4.0,0,35
2369,565.76,565.76,1,3.0,0,57
2370,3897.88,1299.29,3,3.67,0,21
2371,1230.78,410.26,3,5.0,0,21
2372,2909.99,727.5,4,4.25,1,45
2374,554.39,554.39,1,5.0,0,36
2375,1231.45,615.72,2,4.5,0,62
2376,1292.29,1292.29,1,5.0,0,54
2377,3334.46,1111.49,3,3.67,0,26
2378,5277.3,659.66,8,4.38,0,66
2379,4711.91,1570.64,3,4.33,0,30
2380,2015.51,671.84,3,3.67,0,69
2381,4519.63,1506.54,3,3.33,0,65
2382,3817.21,1272.4,3,4.33,0,65
2383,2701.7,1350.85,2,4.0,0,66
2384,5146.46,1715.49,3,4.67,1,65
2385,6012.2,2004.07,3,4.0,0,22
2386,4666.14,1555.38,3,4.33,0,31
2387,8858.65,1476.44,6,2.5,1,31
2388,4286.98,1428.99,3,4.33,0,30
2389,233.35,233.35,1,5.0,0,59
2390,4852.84,693.26,7,3.57,2,61
2391,5747.8,1436.95,4,4.0,0,26
2392,10907.81,1558.26,7,4.43,0,49
2393,2993.97,2993.97,1,3.0,0,36
2394,4660.7,776.78,6,4.0,0,63
2395,5282.95,1320.74,4,3.75,0,38
2396,2165.97,1082.99,2,4.5,1,31
2397,5348.77,1337.19,4,3.5,1,20
2398,11734.56,1955.76,6,4.33,0,49
2399,4158.45,1386.15,3,4.67,1,65
2400,2142.98,2142.98,1,5.0,0,32
2401,3198.46,1599.23,2,4.5,1,69
2402,885.26,295.09,3,4.67,0,35
2403,573.16,573.16,1,5.0,0,50
2404,4733.27,1577.76,3,4.33,1,61
2405,10922.61,2184.52,5,4.8,1,31
2406,5595.71,1865.24,3,4.0,0,64
2407,6725.35,1681.34,4,4.0,0,50
2409,4623.27,1541.09,3,2.33,0,61
2410,4371.61,874.32,5,4.4,1,47
2411,6558.88,1093.15,6,3.33,0,28
2412,5512.47,918.75,6,4.17,0,46
2413,1844.27,614.76,3,4.0,1,27
2414,1211.53,605.76,2,4.0,0,32
2415,1713.88,856.94,2,2.0,0,26
2416,4888.95,1222.24,4,3.25,1,59
2417,5476.48,1369.12,4,4.75,2,63
2418,851.77,851.77,1,4.0,0,31
2419,4730.98,1576.99,3,3.67,0,57
2420,3479.02,1739.51,2,5.0,0,29
2421,1680.24,1680.24,1,3.0,0,51
2422,3115.03,1038.34,3,4.67,0,46
2423,2654.1,1327.05,2,4.5,0,50
2424,2787.08,929.03,3,5.0,0,54
2425,8788.82,2197.2,4,3.5,0,47
2426,2129.8,1064.9,2,4.5,1,61
2427,1883.4,941.7,2,4.0,0,23
2428,2757.39,919.13,3,5.0,0,60
2429,1572.54,786.27,2,4.0,0,60
2430,6106.16,2035.39,3,4.33,1,43
2431,4048.93,1349.64,3,4.33,1,31
2432,2517.45,1258.72,2,3.0,0,48
2433,2872.0,957.33,3,4.33,0,49
2434,2023.84,1011.92,2,3.5,1,34
2435,7064.41,1177.4,6,4.17,0,29
2436,6572.57,2190.86,3,5.0,0,58
2437,3568.99,892.25,4,3.75,1,58
2438,2663.57,665.89,4,3.75,0,38
2439,4299.92,1074.98,4,4.5,0,54
2441,652.34,652.34,1,4.0,0,26
2442,4394.66,1464.89,3,3.67,0,60
2443,7222.39,1031.77,7,4.14,1,65
2444,2271.32,757.11,3,4.33,0,49
2445,3891.31,972.83,4,4.75,0,46
2446,3192.84,1596.42,2,5.0,0,60
2447,5612.31,1122.46,5,4.6,1,33
2448,8907.49,1781.5,5,4.0,1,40
2449,10850.12,1550.02,7,4.14,1,54
2450,4341.41,1447.14,3,2.67,0,36
2451,4040.96,1010.24,4,5.0,1,22
2452,4428.93,2214.47,2,4.5,0,29
2454,3402.35,1134.12,3,4.67,1,34
2455,4124.75,824.95,5,3.4,1,21
2456,2464.74,616.19,4,4.25,1,32
2457,522.02,522.02,1,5.0,0,20
2458,4930.57,2465.28,2,5.0,1,66
2459,4070.36,1356.79,3,4.67,2,57
2460,2146.94,1073.47,2,2.0,0,31
2461,3633.05,908.26,4,5.0,0,48
2462,7394.13,739.41,10,3.9,0,47
2463,3280.44,656.09,5,4.0,0,53
2464,9642.63,1607.11,6,4.0,1,42
2465,6481.3,1296.26,5,4.6,0,59
2466,6424.66,1606.16,4,4.25,1,54
2467,5256.96,1314.24,4,4.25,0,62
2468,6045.95,1007.66,6,3.5,0,27
2469,10487.48,1747.91,6,3.5,1,50
2470,2471.17,2471.17,1,3.0,0,42
2471,4640.65,1160.16,4,4.75,0,32
2472,985.58,985.58,1,5.0,0,53
2473,912.81,456.4,2,4.5,0,58
2474,1344.04,1344.04,1,4.0,0,54
2475,5362.94,893.82,6,4.67,1,65
2476,1500.7,750.35,2,3.5,0,40
2477,307.21,153.6,2,5.0,0,30
2478,3993.48,1331.16,3,4.0,1,44
2479,1496.57,1496.57,1,5.0,0,63
2480,2915.8,2915.8,1,5.0,0,52
2481,3139.64,1046.55,3,2.67,0,30
2482,3509.12,1169.71,3,3.67,1,41
2483,1116.46,372.15,3,5.0,1,47
2484,2982.08,1491.04,2,4.0,0,22
2485,4968.66,1242.17,4,4.0,0,45
2486,2824.45,941.48,3,1.67,0,19
2487,7556.68,1889.17,4,4.25,1,66
2488,2110.56,1055.28,2,2.5,0,48
2489,4609.04,1152.26,4,4.5,0,57
2490,7446.26,1241.04,6,4.67,0,26
2491,2917.21,1458.61,2,5.0,0,41
2492,3776.5,1888.25,2,4.0,0,23
2493,2050.19,1025.09,2,5.0,0,65
2494,4349.11,1449.7,3,3.67,1,33
2495,1638.05,1638.05,1,3.0,0,20
2496,782.39,391.2,2,3.0,1,38
2497,5252.28,1750.76,3,4.67,0,61
2498,1818.11,909.06,2,2.5,0,42
2499,375.37,187.69,2,2.0,1,50
